"","structure.5.52743485836877...Dim...c.1L..1L..","structure.c.1.06210850111857..1.09117646085011..1.09117646071365..","structure.c.1.06210850111857..1.02736816408204..0.999999999874937.."
"65",5.52743485836877,1.00620780188752,1
"66",5.52743485836877,1.01067983656258,1.00444444444444
"67",5.52743485836877,1.01067983656258,1
"68",5.52743485836877,1.01067983656258,1
"69",5.52743485836877,1.01067983656258,1
"70",5.52743485836877,1.01067983656258,1
"71",5.52743485836877,1.01962390591269,1.00884955752212
"72",5.52743485836877,1.01962390591269,1
"73",5.52743485836877,1.04198407928797,1.0219298245614
"74",5.52743485836877,1.06434425266324,1.02145922746781
"75",5.52743485836877,1.04645611396302,0.983193277310924
"76",5.52743485836877,1.04645611396302,1
"77",5.52743485836877,1.04645611396302,1
"78",5.52743485836877,1.04645611396302,1
"79",5.52743485836877,1.04645611396302,1
"80",5.52743485836877,1.04645611396302,1
"81",5.52743485836877,1.06434425266324,1.01709401709402
"82",5.52743485836877,1.06434425266324,1
"83",5.52743485836877,1.09117646071358,1.02521008403361
"84",5.52743485836877,1.1090645994138,1.01639344262295
"85",5.52743485836877,1.09564849538863,0.987903225806452
"86",5.52743485836877,1.09117646071358,0.995918367346939
"87",5.52743485836877,1.09564849538863,1.00409836065574
"88",5.52743485836877,1.10012053006369,1.00408163265306
"89",5.52743485836877,1.10012053006369,1
"90",5.52743485836877,1.10012053006369,1
"91",5.52743485836877,1.09564849538863,0.995934959349594
"92",5.52743485836877,1.07776035668841,0.983673469387755
"93",5.52743485836877,1.08223239136347,1.00414937759336
"94",5.52743485836877,1.10012053006369,1.01652892561983
"95",5.52743485836877,1.09117646071358,0.991869918699187
"96",5.52743485836877,1.08446840870099,0.993852459016393
"97",5.52743485836877,1.08223239136347,0.997938144329897
"98",5.52743485836877,1.08223239136347,1
"99",5.52743485836877,1.08223239136347,1
"100",5.52743485836877,1.07552433935088,0.993801652892562
"101",5.52743485836877,1.07999637402594,1.004158004158
"102",5.52743485836877,1.08223239136347,1.00207039337474
"103",5.52743485836877,1.08223239136347,1
"104",5.52743485836877,1.08223239136347,1
"105",5.52743485836877,1.08223239136347,1
"106",5.52743485836877,1.08223239136347,1
"107",5.52743485836877,1.08223239136347,1
"108",5.52743485836877,1.08223239136347,1
"109",5.52743485836877,1.08223239136347,1
"110",5.52743485836877,1.08223239136347,1
"111",5.52743485836877,1.08223239136347,1
"112",5.52743485836877,1.06434425266324,0.983471074380165
"113",5.52743485836877,1.05540018331313,0.991596638655462
"114",5.52743485836877,1.03751204461291,0.983050847457627
"115",5.52743485836877,1.05092814863808,1.01293103448276
"116",5.52743485836877,1.05092814863808,1
"117",5.52743485836877,1.05092814863808,1
"118",5.52743485836877,1.05092814863808,1
"119",5.52743485836877,1.05092814863808,1
"120",5.52743485836877,1.05540018331313,1.00425531914894
"121",5.52743485836877,1.07776035668841,1.02118644067797
"122",5.52743485836877,1.07776035668841,1
"123",5.52743485836877,1.05092814863808,0.975103734439834
"124",5.52743485836877,1.04869213130055,0.997872340425532
"125",5.52743485836877,1.04422009662549,0.995735607675906
"126",5.52743485836877,1.04422009662549,1
"127",5.52743485836877,1.03751204461291,0.993576017130621
"128",5.52743485836877,1.03751204461291,1
"129",5.52743485836877,1.03751204461291,1
"130",5.52743485836877,1.03751204461291,1
"131",5.52743485836877,1.03751204461291,1
"132",5.52743485836877,1.03751204461291,1
"133",5.52743485836877,1.08223239136347,1.04310344827586
"134",5.52743485836877,1.08894044337605,1.00619834710744
"135",5.52743485836877,1.07328832201335,0.985626283367556
"136",5.52743485836877,1.08223239136347,1.00833333333333
"137",5.52743485836877,1.07328832201335,0.991735537190083
"138",5.52743485836877,1.05987221798819,0.9875
"139",5.52743485836877,1.06658027000077,1.00632911392405
"140",5.52743485836877,1.06658027000077,1
"141",5.52743485836877,1.06658027000077,1
"142",5.52743485836877,1.06658027000077,1
"143",5.52743485836877,1.09117646071358,1.0230607966457
"144",5.52743485836877,1.1090645994138,1.01639344262295
"145",5.52743485836877,1.1090645994138,1
"146",5.52743485836877,1.1090645994138,1
"147",5.52743485836877,1.09564849538863,0.987903225806452
"148",5.52743485836877,1.08670442603852,0.991836734693878
"149",5.52743485836877,1.07328832201335,0.987654320987654
"150",5.52743485836877,1.05987221798819,0.9875
"151",5.52743485836877,1.07328832201335,1.0126582278481
"152",5.52743485836877,1.05540018331313,0.983333333333333
"153",5.52743485836877,1.05987221798819,1.00423728813559
"154",5.52743485836877,1.05540018331313,0.9957805907173
"155",5.52743485836877,1.04869213130055,0.99364406779661
"156",5.52743485836877,1.05092814863808,1.00213219616205
"157",5.52743485836877,1.05092814863808,1
"158",5.52743485836877,1.05092814863808,1
"159",5.52743485836877,1.03974806195044,0.98936170212766
"160",5.52743485836877,1.03974806195044,1
"161",5.52743485836877,1.04645611396302,1.00645161290323
"162",5.52743485836877,1.04645611396302,1
"163",5.52743485836877,1.01515187123763,0.97008547008547
"164",5.52743485836877,1.03304000993785,1.01762114537445
"165",5.52743485836877,1.03304000993785,1
"166",5.52743485836877,1.03304000993785,1
"167",5.52743485836877,1.0285679752628,0.995670995670996
"168",5.52743485836877,1.03080399260033,1.00217391304348
"169",5.52743485836877,1.03080399260033,1
"170",5.52743485836877,1.03080399260033,1
"171",5.52743485836877,1.03080399260033,1
"172",5.52743485836877,1.04198407928797,1.01084598698482
"173",5.52743485836877,1.04198407928797,1
"174",5.52743485836877,1.04198407928797,1
"175",5.52743485836877,1.04198407928797,1
"176",5.52743485836877,1.04422009662549,1.00214592274678
"177",5.52743485836877,1.04198407928797,0.997858672376874
"178",5.52743485836877,1.04198407928797,1
"179",5.52743485836877,1.04198407928797,1
"180",5.52743485836877,1.04198407928797,1
"181",5.52743485836877,1.04198407928797,1
"182",5.52743485836877,1.04198407928797,1
"183",5.52743485836877,1.04198407928797,1
"184",5.52743485836877,1.04198407928797,1
"185",5.52743485836877,1.02409594058774,0.982832618025751
"186",5.52743485836877,1.00620780188752,0.982532751091703
"187",5.52743485836877,1.01962390591269,1.01333333333333
"188",5.52743485836877,1.01962390591269,1
"189",5.52743485836877,1.01962390591269,1
"190",5.52743485836877,1.01962390591269,1
"191",5.52743485836877,1.01962390591269,1
"192",5.52743485836877,1.03751204461291,1.01754385964912
"193",5.52743485836877,1.04645611396302,1.00862068965517
"194",5.52743485836877,1.05540018331313,1.00854700854701
"195",5.52743485836877,1.08223239136347,1.02542372881356
"196",5.52743485836877,1.1090645994138,1.02479338842975
"197",5.52743485836877,1.15825698083941,1.04435483870968
"198",5.52743485836877,1.16272901551447,1.003861003861
"199",5.52743485836877,1.20297732758997,1.03461538461538
"200",5.52743485836877,1.24769767434052,1.03717472118959
"201",5.52743485836877,1.2700578477158,1.01792114695341
"202",5.52743485836877,1.26334979570322,0.994718309859155
"203",5.52743485836877,1.26334979570322,1
"204",5.52743485836877,1.28794598641603,1.01946902654867
"205",5.52743485836877,1.32372226381647,1.02777777777778
"206",5.52743485836877,1.36844261056703,1.03378378378378
"207",5.52743485836877,1.37291464524208,1.00326797385621
"208",5.52743485836877,1.43105109601781,1.04234527687296
"209",5.52743485836877,1.58533629230723,1.1078125
"210",5.52743485836877,1.55179603224431,0.978843441466855
"211",5.52743485836877,1.65018079509553,1.06340057636888
"212",5.52743485836877,1.53390789354409,0.929539295392954
"213",5.52743485836877,1.56074010159442,1.01749271137026
"214",5.52743485836877,1.50707568549375,0.965616045845272
"215",5.52743485836877,1.48471551211847,0.985163204747775
"216",5.52743485836877,1.44893923471803,0.975903614457831
"217",5.52743485836877,1.54732399756925,1.0679012345679
"218",5.52743485836877,1.53390789354409,0.991329479768786
"219",5.52743485836877,1.49813161614364,0.97667638483965
"220",5.52743485836877,1.51601975484386,1.01194029850746
"221",5.52743485836877,1.52496382419397,1.00589970501475
"222",5.52743485836877,1.52049178951892,0.997067448680352
"223",5.52743485836877,1.49365958146858,0.982352941176471
"224",5.52743485836877,1.55626806691936,1.04191616766467
"225",5.52743485836877,1.56521213626948,1.00574712643678
"226",5.52743485836877,1.66806893379575,1.06571428571429
"227",5.52743485836877,1.65018079509553,0.989276139410188
"228",5.52743485836877,1.61887655237014,0.981029810298103
"229",5.52743485836877,1.60993248302003,0.994475138121547
"230",5.52743485836877,1.55179603224431,0.963888888888889
"231",5.52743485836877,1.52049178951892,0.979827089337176
"232",5.52743485836877,1.52049178951892,1
"233",5.52743485836877,1.47129940809331,0.967647058823529
"234",5.52743485836877,1.55179603224431,1.05471124620061
"235",5.52743485836877,1.55626806691936,1.0028818443804
"236",5.52743485836877,1.56074010159442,1.00287356321839
"237",5.52743485836877,1.59651637899486,1.02292263610315
"238",5.52743485836877,1.60993248302003,1.00840336134454
"239",5.52743485836877,1.60546044834498,0.997222222222222
"240",5.52743485836877,1.62782062172025,1.01392757660167
"241",5.52743485836877,1.62782062172025,1
"242",5.52743485836877,1.81564607807259,1.11538461538462
"243",5.52743485836877,1.96322322234943,1.08128078817734
"244",5.52743485836877,2.13316054000154,1.08656036446469
"245",5.52743485836877,2.15104867870176,1.0083857442348
"246",5.52743485836877,2.14210460935165,0.995841995841996
"247",5.52743485836877,2.12868850532649,0.993736951983299
"248",5.52743485836877,2.09291222792604,0.983193277310924
"249",5.52743485836877,2.07949612390087,0.993589743589744
"250",5.52743485836877,1.99452746507482,0.959139784946237
"251",5.52743485836877,1.87825456352337,0.94170403587444
"252",5.52743485836877,1.99452746507482,1.06190476190476
"253",5.52743485836877,2.0571359505256,1.03139013452915
"254",5.52743485836877,2.13316054000154,1.03695652173913
"255",5.52743485836877,2.12421647065143,0.9958071278826
"256",5.52743485836877,2.12421647065143,1
"257",5.52743485836877,2.12421647065143,1
"258",5.52743485836877,2.13316054000154,1.00421052631579
"259",5.52743485836877,2.30309785765366,1.07966457023061
"260",5.52743485836877,2.3791224471296,1.03300970873786
"261",5.52743485836877,2.3791224471296,1
"262",5.52743485836877,2.32545803102893,0.977443609022556
"263",5.52743485836877,2.28744573629096,0.983653846153846
"264",5.52743485836877,2.38806651647971,1.04398826979472
"265",5.52743485836877,2.35229023907927,0.98501872659176
"266",5.52743485836877,2.25166945889052,0.957224334600761
"267",5.52743485836877,2.03477577715032,0.903674280039722
"268",5.52743485836877,2.08396815857593,1.02417582417582
"269",5.52743485836877,2.10185629727615,1.00858369098712
"270",5.52743485836877,2.28968175362849,1.08936170212766
"271",5.52743485836877,2.24496140687793,0.98046875
"272",5.52743485836877,2.19353300811479,0.977091633466135
"273",5.52743485836877,2.21589318149007,1.01019367991845
"274",5.52743485836877,2.21589318149007,1
"275",5.52743485836877,2.10632833195121,0.950554994954591
"276",5.52743485836877,2.03030374247526,0.963906581740977
"277",5.52743485836877,2.03030374247526,1
"278",5.52743485836877,1.9855833957247,0.977973568281938
"279",5.52743485836877,2.01241560377504,1.01351351351351
"280",5.52743485836877,2.07055205455076,1.02888888888889
"281",5.52743485836877,2.09291222792604,1.01079913606911
"282",5.52743485836877,2.07949612390087,0.993589743589744
"283",5.52743485836877,2.10185629727615,1.01075268817204
"284",5.52743485836877,2.10185629727615,1
"285",5.52743485836877,2.10185629727615,1
"286",5.52743485836877,2.10185629727615,1
"287",5.52743485836877,2.10185629727615,1
"288",5.52743485836877,2.10185629727615,1
"289",5.52743485836877,2.14657664402671,1.02127659574468
"290",5.52743485836877,2.12868850532648,0.991666666666667
"291",5.52743485836877,2.20024106012737,1.03361344537815
"292",5.52743485836877,2.42384279388016,1.10162601626016
"293",5.52743485836877,2.41489872453005,0.996309963099631
"294",5.52743485836877,2.37017837777949,0.981481481481482
"295",5.52743485836877,2.4193707592051,1.02075471698113
"296",5.52743485836877,2.4193707592051,1
"297",5.52743485836877,2.42831482855521,1.00369685767098
"298",5.52743485836877,2.43278686323027,1.00184162062615
"299",5.52743485836877,2.43278686323027,1
"300",5.52743485836877,2.36347032576691,0.971507352941177
"301",5.52743485836877,2.32545803102893,0.983916745506149
"302",5.52743485836877,2.28073768427838,0.980769230769231
"303",5.52743485836877,2.41489872453005,1.05882352941176
"304",5.52743485836877,2.39701058582982,0.992592592592593
"305",5.52743485836877,2.35229023907927,0.98134328358209
"306",5.52743485836877,2.36570634310443,1.00570342205323
"307",5.52743485836877,2.37241439511702,1.00283553875236
"308",5.52743485836877,2.39701058582982,1.01036757775683
"309",5.52743485836877,2.32545803102893,0.970149253731343
"310",5.52743485836877,2.32769404836646,1.00096153846154
"311",5.52743485836877,2.39030253381724,1.0268972142171
"312",5.52743485836877,2.5155195047188,1.05238540692236
"313",5.52743485836877,2.5401156954316,1.00977777777778
"314",5.52743485836877,2.43278686323027,0.957746478873239
"315",5.52743485836877,2.34334616972916,0.963235294117647
"316",5.52743485836877,2.35229023907927,1.00381679389313
"317",5.52743485836877,2.24048937220288,0.952471482889734
"318",5.52743485836877,2.17117283473951,0.969061876247505
"319",5.52743485836877,2.17117283473951,1
"320",5.52743485836877,2.17117283473951,1
"321",5.52743485836877,2.19353300811479,1.01029866117405
"322",5.52743485836877,2.18235292142715,0.994903160040775
"323",5.52743485836877,2.19576902545232,1.00614754098361
"324",5.52743485836877,2.20024106012737,1.0020366598778
"325",5.52743485836877,2.2181291988276,1.00813008130081
"326",5.52743485836877,2.28073768427838,1.02822580645161
"327",5.52743485836877,2.38806651647971,1.04705882352941
"328",5.52743485836877,2.50881145270621,1.05056179775281
"329",5.52743485836877,2.59378011153227,1.03386809269162
"330",5.52743485836877,2.54905976478171,0.982758620689655
"331",5.52743485836877,2.49763136601857,0.979824561403509
"332",5.52743485836877,2.51104747004374,1.0053715308863
"333",5.52743485836877,2.57365595549452,1.02493321460374
"334",5.52743485836877,2.50210340069363,0.972198088618593
"335",5.52743485836877,2.44843898459296,0.978552278820375
"336",5.52743485836877,2.4752711926433,1.01095890410959
"337",5.52743485836877,2.58260002484463,1.04336043360434
"338",5.52743485836877,2.58483604218216,1.0008658008658
"339",5.52743485836877,2.61837630224508,1.01297577854671
"340",5.52743485836877,2.71228903042124,1.03586678052946
"341",5.52743485836877,2.66309664899563,0.981863149216818
"342",5.52743485836877,2.65415257964552,0.99664147774979
"343",5.52743485836877,2.61837630224508,0.986520640269587
"344",5.52743485836877,2.67427673568327,1.02134927412468
"345",5.52743485836877,2.77489751587202,1.0376254180602
"346",5.52743485836877,2.66756868367069,0.961321514907333
"347",5.52743485836877,2.66980470100822,1.00083822296731
"348",5.52743485836877,2.60048816354485,0.974036850921273
"349",5.52743485836877,2.59154409419474,0.996560619088564
"350",5.52743485836877,2.59154409419474,1
"351",5.52743485836877,2.63179240627024,1.01553062985332
"352",5.52743485836877,2.70110894373361,1.02633814783347
"353",5.52743485836877,2.68992885704597,0.995860927152318
"354",5.52743485836877,2.68098478769586,0.99667497921862
"355",5.52743485836877,2.6206123195826,0.977481234361968
"356",5.52743485836877,2.63850045828283,1.00682593856655
"357",5.52743485836877,2.6362644409453,0.999152542372881
"358",5.52743485836877,2.55129578211924,0.967769296013571
"359",5.52743485836877,2.59378011153227,1.01665205959684
"360",5.52743485836877,2.5401156954316,0.979310344827586
"361",5.52743485836877,2.44396694991791,0.962147887323944
"362",5.52743485836877,2.50881145270621,1.02653247941446
"363",5.52743485836877,2.51328348738127,1.0017825311943
"364",5.52743485836877,2.59378011153227,1.03202846975089
"365",5.52743485836877,2.59378011153227,1
"366",5.52743485836877,2.62508435425766,1.01206896551724
"367",5.52743485836877,2.72794115178394,1.03918228279387
"368",5.52743485836877,2.73688522113405,1.00327868852459
"369",5.52743485836877,2.89564245209853,1.05800653594771
"370",5.52743485836877,2.81290981061,0.971428571428571
"371",5.52743485836877,2.70110894373361,0.960254372019078
"372",5.52743485836877,2.72123309977136,1.00745033112583
"373",5.52743485836877,2.81738184528505,1.03533278553821
"374",5.52743485836877,2.76371742918439,0.980952380952381
"375",5.52743485836877,2.73912123847158,0.991100323624595
"376",5.52743485836877,2.70781699574619,0.988571428571429
"377",5.52743485836877,2.68322080503338,0.990916597853014
"378",5.52743485836877,2.68322080503338,1
"379",5.52743485836877,2.70781699574619,1.00916666666667
"380",5.52743485836877,2.65862461432058,0.981833195706028
"381",5.52743485836877,2.70110894373361,1.01597981497056
"382",5.52743485836877,2.68322080503338,0.993377483443709
"383",5.52743485836877,2.732413186459,1.01833333333333
"384",5.52743485836877,2.81067379327247,1.02864157119476
"385",5.52743485836877,2.89564245209853,1.030230708035
"386",5.52743485836877,2.78831361989719,0.962934362934363
"387",5.52743485836877,2.88893440008594,1.03608660785886
"388",5.52743485836877,2.89564245209853,1.00232198142415
"389",5.52743485836877,2.92471067748639,1.01003861003861
"390",5.52743485836877,3.16620054993939,1.08256880733945
"391",5.52743485836877,3.11253613383873,0.983050847457627
"392",5.52743485836877,3.09688401247603,0.994971264367816
"393",5.52743485836877,3.08570392578839,0.996389891696751
"394",5.52743485836877,3.03874756170031,0.984782608695652
"395",5.52743485836877,2.96943102423695,0.977189109639441
"396",5.52743485836877,2.74582929048416,0.924698795180723
"397",5.52743485836877,2.90682253878617,1.0586319218241
"398",5.52743485836877,2.86657422671067,0.986153846153846
"399",5.52743485836877,2.90458652144864,1.01326053042122
"400",5.52743485836877,2.88893440008594,0.994611239414935
"401",5.52743485836877,2.70110894373361,0.934984520123839
"402",5.52743485836877,2.72794115178394,1.00993377483444
"403",5.52743485836877,2.89787846943605,1.06229508196721
"404",5.52743485836877,2.96048695488683,1.02160493827161
"405",5.52743485836877,2.90682253878617,0.981873111782477
"406",5.52743485836877,2.84197803599786,0.977692307692308
"407",5.52743485836877,3.0141513709875,1.06058221872541
"408",5.52743485836877,2.90905855612369,0.96513353115727
"409",5.52743485836877,2.89787846943605,0.996156802459646
"410",5.52743485836877,2.87328227872325,0.991512345679012
"411",5.52743485836877,2.89117041742347,1.00622568093385
"412",5.52743485836877,2.84421405333539,0.983758700696056
"413",5.52743485836877,2.85539414002303,1.00393081761006
"414",5.52743485836877,3.0141513709875,1.05559906029757
"415",5.52743485836877,2.99179119761222,0.992581602373887
"416",5.52743485836877,3.10582808182614,1.03811659192825
"417",5.52743485836877,3.04098357903783,0.979121670266379
"418",5.52743485836877,3.06781578708817,1.00882352941176
"419",5.52743485836877,3.11253613383872,1.01457725947522
"420",5.52743485836877,3.13266028987648,1.00646551724138
"421",5.52743485836877,3.03651154436278,0.969307637401856
"422",5.52743485836877,2.95154288553672,0.972017673048601
"423",5.52743485836877,3.02756747501267,1.02575757575758
"424",5.52743485836877,3.03651154436278,1.00295420974889
"425",5.52743485836877,3.054399683063,1.00589101620029
"426",5.52743485836877,2.99849924962481,0.981698389458272
"427",5.52743485836877,3.07675985643828,1.02609992542878
"428",5.52743485836877,3.12148020318884,1.01453488372093
"429",5.52743485836877,3.18408868863962,1.02005730659026
"430",5.52743485836877,3.18408868863962,1
"431",5.52743485836877,3.23775310474028,1.01685393258427
"432",5.52743485836877,3.40992643972992,1.05317679558011
"433",5.52743485836877,3.44346669979284,1.00983606557377
"434",5.52743485836877,3.55973960134429,1.03376623376623
"435",5.52743485836877,3.73414895367146,1.04899497487437
"436",5.52743485836877,3.54855951465665,0.950299401197605
"437",5.52743485836877,3.50607518524362,0.988027725267801
"438",5.52743485836877,3.39874635304229,0.969387755102041
"439",5.52743485836877,3.37638617966701,0.993421052631579
"440",5.52743485836877,3.41663449174251,1.01192052980132
"441",5.52743485836877,3.22880903539017,0.945026178010471
"442",5.52743485836877,3.26458531279062,1.01108033240997
"443",5.52743485836877,3.21092089668995,0.983561643835616
"444",5.52743485836877,3.21092089668995,1
"445",5.52743485836877,3.0946479951385,0.963788300835655
"446",5.52743485836877,3.26234929545309,1.05419075144509
"447",5.52743485836877,3.45688280381801,1.05962988348184
"448",5.52743485836877,3.37191414499195,0.975420439844761
"449",5.52743485836877,3.47700695985576,1.03116710875332
"450",5.52743485836877,3.44123068245531,0.989710610932476
"451",5.52743485836877,3.41439847440498,0.992202729044834
"452",5.52743485836877,3.34731795427915,0.980353634577603
"453",5.52743485836877,3.34284591960409,0.998663994655979
"454",5.52743485836877,3.21986496604006,0.963210702341137
"455",5.52743485836877,3.10806409916367,0.965277777777778
"456",5.52743485836877,3.13713232455153,1.00935251798561
"457",5.52743485836877,2.973903058912,0.947968638631504
"458",5.52743485836877,2.93141872949897,0.985714285714286
"459",5.52743485836877,3.01862340566256,1.02974828375286
"460",5.52743485836877,2.78384158522214,0.922222222222222
"461",5.52743485836877,2.41489872453005,0.867469879518072
"462",5.52743485836877,2.10856434928873,0.873148148148148
"463",5.52743485836877,2.40595465517994,1.14103923647932
"464",5.52743485836877,2.2427253895404,0.932156133828996
"465",5.52743485836877,2.53564366075655,1.13060817547358
"466",5.52743485836877,2.64073647562036,1.04144620811287
"467",5.52743485836877,2.49539534868105,0.944961896697714
"468",5.52743485836877,2.41489872453005,0.967741935483871
"469",5.52743485836877,2.37017837777949,0.981481481481482
"470",5.52743485836877,2.20918512947749,0.932075471698113
"471",5.52743485836877,2.20024106012738,0.995951417004049
"472",5.52743485836877,2.38359448180466,1.08333333333333
"473",5.52743485836877,2.40819067251746,1.01031894934334
"474",5.52743485836877,2.02806772513773,0.842154131847725
"475",5.52743485836877,1.80222997404742,0.88864388092613
"476",5.52743485836877,1.84247828612292,1.02233250620347
"477",5.52743485836877,2.05713595052559,1.11650485436893
"478",5.52743485836877,2.26284954557815,1.1
"479",5.52743485836877,2.32993006570399,1.0296442687747
"480",5.52743485836877,2.35899829109185,1.01247600767754
"481",5.52743485836877,2.39253855115477,1.01421800947867
"482",5.52743485836877,2.30756989232871,0.964485981308411
"483",5.52743485836877,2.2181291988276,0.961240310077519
"484",5.52743485836877,2.16446478272693,0.975806451612903
"485",5.52743485836877,2.20024106012738,1.01652892561983
"486",5.52743485836877,2.14881266136424,0.976626016260163
"487",5.52743485836877,2.08844019325098,0.971904266389178
"488",5.52743485836877,2.18682495610221,1.04710920770878
"489",5.52743485836877,2.2986258229786,1.05112474437628
"490",5.52743485836877,2.48645127933094,1.08171206225681
"491",5.52743485836877,2.62284833692013,1.05485611510791
"492",5.52743485836877,2.59378011153227,0.988917306052856
"493",5.52743485836877,2.5557678167943,0.985344827586207
"494",5.52743485836877,2.51999153939385,0.986001749781277
"495",5.52743485836877,2.48645127933094,0.986690328305235
"496",5.52743485836877,2.60272418088238,1.04676258992806
"497",5.52743485836877,2.56023985146935,0.983676975945017
"498",5.52743485836877,2.50433941803116,0.978165938864629
"499",5.52743485836877,2.46856314063071,0.985714285714286
"500",5.52743485836877,2.38583049914218,0.966485507246377
"501",5.52743485836877,2.30756989232871,0.967197750702905
"502",5.52743485836877,2.2427253895404,0.971899224806202
"503",5.52743485836877,2.22930928551524,0.994017946161516
"504",5.52743485836877,2.13986859201412,0.95987963891675
"505",5.52743485836877,2.23601733752782,1.04493207941484
"506",5.52743485836877,2.31874997901635,1.037
"507",5.52743485836877,2.23378132019029,0.963355834136933
"508",5.52743485836877,2.23154530285276,0.998998998998999
"509",5.52743485836877,2.22707326817771,0.997995991983968
"510",5.52743485836877,2.23154530285276,1.00200803212851
"511",5.52743485836877,2.21142114681501,0.990981963927856
"512",5.52743485836877,2.22707326817771,1.00707785642063
"513",5.52743485836877,2.23601733752782,1.00401606425703
"514",5.52743485836877,2.2024770774649,0.985
"515",5.52743485836877,2.15552071337682,0.978680203045685
"516",5.52743485836877,2.18011690408962,1.01141078838174
"517",5.52743485836877,2.23378132019029,1.02461538461538
"518",5.52743485836877,2.23378132019029,1
"519",5.52743485836877,2.23378132019029,1
"520",5.52743485836877,2.14657664402671,0.960960960960961
"521",5.52743485836877,2.19800504278985,1.02395833333333
"522",5.52743485836877,2.21142114681501,1.00610376398779
"523",5.52743485836877,2.21142114681501,1
"524",5.52743485836877,2.22260123350265,1.00505561172902
"525",5.52743485836877,2.33440210037904,1.05030181086519
"526",5.52743485836877,2.4193707592051,1.03639846743295
"527",5.52743485836877,2.43949491524285,1.0083179297597
"528",5.52743485836877,2.45067500193049,1.00458295142071
"529",5.52743485836877,2.52669959140644,1.03102189781022
"530",5.52743485836877,2.52669959140644,1
"531",5.52743485836877,2.41489872453005,0.955752212389381
"532",5.52743485836877,2.43725889790532,1.00925925925926
"533",5.52743485836877,2.43278686323027,0.998165137614679
"534",5.52743485836877,2.4998673833561,1.02757352941176
"535",5.52743485836877,2.23601733752782,0.894454382826476
"536",5.52743485836877,2.24048937220288,1.002
