------------------
Parameters [tc: 0 ]
day	 Daily Return	 Total return
248 	 1.03266706443914 	 1.44409678765123
249 	 0.995233280369782 	 1.4372131831456
250 	 0.995065312046444 	 1.43012098456404
251 	 1.01196032672112 	 1.44722569879015
252 	 0.990343038339579 	 1.43324989570296
253 	 1.00829573570077 	 1.44513975803087
254 	 0.990329099307159 	 1.43116395494368
255 	 0.9979594811252 	 1.42824363788068
256 	 1.01577333138601 	 1.45077179808093
257 	 0.975844716031632 	 1.41572799332499
258 	 1.029320760277 	 1.45723821443471
259 	 0.946178070426567 	 1.37880684188569
260 	 0.975189107413011 	 1.34459741343346
261 	 0.988830282345641 	 1.32957863996662
262 	 1.01349231251961 	 1.34751773049645
263 	 0.987616099071208 	 1.33083020442219
264 	 1.00031347962382 	 1.33124739257405
265 	 0.976496396114071 	 1.29995828118481
266 	 1.00850449293967 	 1.31101376720901
267 	 1.01368337311058 	 1.32895285773884
268 	 0.983519070789515 	 1.30705047976637
269 	 0.975422917331631 	 1.27492699207342
270 	 1.00049083769634 	 1.27555277430121
271 	 0.987735077677841 	 1.25990821860659
272 	 0.990066225165563 	 1.2473925740509
273 	 1.01421404682274 	 1.2651230705048
274 	 1.00791426215993 	 1.27513558614935
275 	 0.983805005725503 	 1.25448477263246
276 	 1.02793481875624 	 1.2895285773884
277 	 0.997735360724685 	 1.28660826032541
278 	 0.976491569390402 	 1.25636211931581
279 	 0.978416071725054 	 1.22924488944514
280 	 1.01646020702528 	 1.24947851481018
281 	 0.969115191986644 	 1.21088861076345
282 	 0.998966408268734 	 1.20963704630788
283 	 1.01879634419728 	 1.23237380058406
284 	 0.991029113067028 	 1.22131831455987
285 	 0.997267292912041 	 1.21798080934501
286 	 0.99914368898784 	 1.21693783896537
287 	 1.05193692149469 	 1.28014184397163
288 	 1.03144859051654 	 1.32040050062578
289 	 0.99652448657188 	 1.31581143095536
290 	 1.00871908687381 	 1.32728410513141
291 	 0.985698569856986 	 1.30830204422194
292 	 1.01961096938776 	 1.33395911556112
293 	 1.00609851446443 	 1.34209428452232
294 	 0.972023624494871 	 1.30454735085523
295 	 0.99296450271826 	 1.29536921151439
296 	 0.985829307568438 	 1.27701293283271
297 	 1.02074485462267 	 1.30350438047559
298 	 0.994399103856617 	 1.2962035878181
299 	 1.00144834245253 	 1.29808093450146
300 	 0.965772135625904 	 1.25365039632874
301 	 1.02096505823627 	 1.2799332498957
302 	 0.985169491525424 	 1.26095118898623
303 	 0.979818031430935 	 1.23550271172299
304 	 0.997467499577917 	 1.23237380058406
305 	 1.00609343263372 	 1.23988318731748
306 	 1.01463660834455 	 1.25803087192324
307 	 1.00116066987233 	 1.25949103045473
308 	 0.948989731699238 	 1.19524405506883
309 	 0.983071553228621 	 1.17501042970379
310 	 1.00213030356826 	 1.17751355861493
311 	 0.989725420726306 	 1.1654151022111
312 	 1.02416323608377 	 1.19357530246141
313 	 0.958930443900734 	 1.14455569461827
314 	 1.0260616001458 	 1.17438464747601
315 	 0.973179396092362 	 1.14288694201085
316 	 1.02080671655412 	 1.16666666666667
317 	 0.995708921866619 	 1.16166040884439
318 	 1.03806787574071 	 1.20588235294118
319 	 0.979588306521363 	 1.18126825198164
320 	 0.995408793925481 	 1.17584480600751
321 	 1.01472414404825 	 1.19315811430955
322 	 0.971853146853147 	 1.15957446808511
323 	 0.97121784493614 	 1.12619941593659
324 	 0.982033709946286 	 1.10596579057155
325 	 1.01339117314221 	 1.12077596996245
326 	 0.958496184626838 	 1.07425949103045
327 	 1.01436893203883 	 1.08969545264914
328 	 1.00038284839204 	 1.090112640801
329 	 1.00937619594336 	 1.10033375052148
330 	 0.970805687203791 	 1.06821026282853
331 	 0.967779730521383 	 1.03379224030037
332 	 0.981033091202583 	 1.01418439716312
333 	 1.01748251748252 	 1.03191489361702
334 	 1.11117849201536 	 1.14664163537755
335 	 0.948153538293615 	 1.087192323738
336 	 0.960283960092095 	 1.04401335002086
337 	 1.05274725274725 	 1.09908218606591
338 	 1.04156386411084 	 1.1447642886942
339 	 0.997631195335277 	 1.14205256570713
340 	 1.01808219178082 	 1.16270337922403
341 	 1.00520272694654 	 1.16875260742595
342 	 0.963947885061574 	 1.12661660408844
343 	 0.966302536567302 	 1.0886524822695
344 	 1.02874113814907 	 1.11994159365874
345 	 1.02104674986031 	 1.14351272423863
346 	 0.971543232396935 	 1.11097204839382
347 	 0.982350732256853 	 1.09136420525657
348 	 0.994839449541284 	 1.08573216520651
349 	 1.01133525456292 	 1.09803921568627
350 	 0.967135258358663 	 1.06195244055069
351 	 0.970732665488116 	 1.03087192323738
352 	 1.01133144475921 	 1.04255319148936
353 	 1.03361344537815 	 1.07759699624531
354 	 1.00464576074332 	 1.08260325406758
355 	 1.00154142581888 	 1.08427200667501
356 	 1.01616006156214 	 1.10179390905298
357 	 0.995266944339265 	 1.09657905715478
358 	 1.05649610043751 	 1.15853149770546
359 	 0.976233345336694 	 1.13099707968294
360 	 1.01899668019181 	 1.15248226950355
361 	 1.00778280542986 	 1.16145181476846
362 	 1.00556752873563 	 1.16791823112224
363 	 0.970887658510448 	 1.13391739674593
364 	 0.995217071376012 	 1.1284939507718
365 	 0.966358595194085 	 1.09052982895286
366 	 1.03596021423106 	 1.12974551522737
367 	 0.977658788774003 	 1.10450563204005
368 	 1.02228517469311 	 1.12911973299958
369 	 1.0145944947349 	 1.14559866499791
370 	 0.995994173343044 	 1.14100959532749
371 	 0.962705667276051 	 1.09845640383813
372 	 0.97683251044436 	 1.07300792657488
373 	 1.0200233281493 	 1.09449311639549
374 	 1.04535925290642 	 1.14413850646642
375 	 0.964813126709207 	 1.10387984981226
376 	 1.00547996976568 	 1.10992907801418
377 	 0.981770343920316 	 1.08969545264914
378 	 1.01282542113323 	 1.10367125573634
379 	 0.98015498015498 	 1.08176887776387
380 	 0.998843038951022 	 1.0805173133083
381 	 0.989382239382239 	 1.06904463913225
382 	 1.01463414634146 	 1.08468919482687
383 	 0.982884615384615 	 1.06612432206925
384 	 0.969673253766386 	 1.03379224030037
385 	 0.934422921711057 	 0.965999165623695
386 	 0.928741092636579 	 0.897163120567375
387 	 1.07486631016043 	 0.964330413016269
388 	 0.926454683106208 	 0.893408427200667
389 	 1.05883726360028 	 0.945974134334584
390 	 1.06394707828004 	 1.00646641635377
391 	 0.996891191709845 	 1.00333750521485
392 	 0.997505197505197 	 1.00083437630371
393 	 0.953522300958733 	 0.954317897371714
394 	 0.970710382513661 	 0.926366291197329
395 	 0.990542670569692 	 0.917605340008343
396 	 1.03819049784042 	 0.952649144764288
397 	 1.03109262097657 	 0.982269503546099
398 	 1.03864939477596 	 1.02023362536504
399 	 0.98384788386833 	 1.00375469336671
400 	 1.00727348295927 	 1.0110554860242
401 	 0.970703527955436 	 0.981435127242385
402 	 1.05653560042508 	 1.0369211514393
403 	 1.0012070006035 	 1.03817271589487
404 	 1.00462125778581 	 1.04297037964122
405 	 1.04 	 1.08468919482687
406 	 0.981538461538461 	 1.06466416353775
407 	 1.02429467084639 	 1.09052982895286
408 	 1.0181713848508 	 1.11034626616604
409 	 0.981025737366147 	 1.08927826449729
410 	 0.997702029873612 	 1.08677513558615
411 	 0.975815738963532 	 1.06049228201919
412 	 0.971282454760031 	 1.03003754693367
413 	 1.02430133657351 	 1.05506883604506
414 	 0.970344009489917 	 1.02377972465582
415 	 0.958027709861451 	 0.980809345014601
416 	 1.02530837941302 	 1.00563204005006
417 	 0.952292055590126 	 0.957655402586565
418 	 1.04160313657155 	 0.99749687108886
419 	 1.01840234211627 	 1.01585314977055
420 	 1.0223819301848 	 1.03858990404672
421 	 0.975697931311508 	 1.01335002085941
422 	 0.97056401811445 	 0.983521068001667
423 	 1.01611876988335 	 0.999374217772214
424 	 0.997286579002296 	 0.996662494785147
425 	 0.989744663038928 	 0.986441385064663
426 	 1.00972721505604 	 0.996036712557362
427 	 0.98848167539267 	 0.984564038381309
428 	 1.00550847457627 	 0.989987484355443
429 	 0.953013063632533 	 0.943471005423445
430 	 1.00906478001327 	 0.952023362536503
431 	 1.01906222611744 	 0.97017104714226
432 	 0.993334766716835 	 0.963704630788484
433 	 0.979437229437229 	 0.943888193575301
434 	 0.966629834254144 	 0.912390488110136
435 	 1.05692729766804 	 0.964330413016269
436 	 0.986588795154662 	 0.951397580308718
437 	 0.980267485200614 	 0.932624113475176
438 	 0.978975620666518 	 0.913016270337921
439 	 1.00639707562257 	 0.918856904463912
440 	 1.02133938706016 	 0.938464747601167
441 	 0.977772838408535 	 0.917605340008343
442 	 1.05433052966583 	 0.967459324155193
443 	 1.05368693402329 	 1.01939924906133
444 	 1.0085942295887 	 1.02816020025031
445 	 1.06086427267194 	 1.09073842302878
446 	 0.964046662841843 	 1.05152273675427
447 	 1.00714144019044 	 1.05903212348769
448 	 1.04687807760488 	 1.10867751355861
449 	 0.987958607714017 	 1.09532749269921
450 	 0.984003047038659 	 1.07780559032123
451 	 1.02961099283917 	 1.10972048393825
452 	 0.96296992481203 	 1.06862745098039
453 	 1.02830372828421 	 1.09887359198999
454 	 0.986142748671223 	 1.08364622444722
455 	 1.00230991337825 	 1.08614935335836
456 	 1.01997311311696 	 1.1078431372549
457 	 1.00677838448503 	 1.11535252398832
458 	 0.991210024312699 	 1.10554860241969
459 	 1.05849056603774 	 1.17021276595745
460 	 1.01033868092692 	 1.18231122236128
461 	 1.00617501764291 	 1.18961201501877
462 	 0.98211467648606 	 1.16833541927409
463 	 0.983752901267631 	 1.14935335836462
464 	 0.977495462794918 	 1.12348769294952
465 	 1.01206832528778 	 1.13704630788485
466 	 1.01559346908824 	 1.15477680433875
467 	 1.0294436416185 	 1.18877763871506
468 	 0.994735918582207 	 1.18251981643721
469 	 0.985182571882166 	 1.16499791405924
470 	 0.981736794986571 	 1.14372131831456
471 	 1.03264636148094 	 1.18105965790571
472 	 1.02154715648181 	 1.20650813516896
473 	 1.00656984785615 	 1.21443471005423
474 	 1.000171762281 	 1.21464330413016
475 	 0.977159539756139 	 1.1869002920317
476 	 1.0207381370826 	 1.21151439299124
477 	 0.993112947658402 	 1.20317062995411
478 	 1.000173370319 	 1.20337922403004
479 	 0.983012653839487 	 1.18293700458907
480 	 0.997002292364662 	 1.17939090529829
481 	 0.978776087725504 	 1.1543596161869
482 	 1.00234911456451 	 1.15707133917397
483 	 0.965026140255994 	 1.11660408844389
484 	 1.00896693442929 	 1.12661660408844
485 	 1.01203480836882 	 1.14017521902378
486 	 0.991035492133187 	 1.12995410930329
487 	 0.969171127930589 	 1.09511889862328
488 	 1.03771428571429 	 1.13642052565707
489 	 0.997797356828194 	 1.13391739674593
490 	 0.984731420161884 	 1.11660408844389
491 	 0.992153932374369 	 1.1078431372549
492 	 0.998681980794577 	 1.1063829787234
493 	 1.01809954751131 	 1.12640801001251
494 	 0.996666666666667 	 1.12265331664581
495 	 0.992010405053883 	 1.11368377138089
496 	 0.992133358306799 	 1.1049228201919
497 	 0.995846705682462 	 1.10033375052148
498 	 0.980094786729858 	 1.07843137254902
499 	 1.03907156673114 	 1.12056737588652
500 	 1.00130305286672 	 1.12202753441802
501 	 1.01821899981409 	 1.14246975385899
502 	 1.01880591564725 	 1.1639549436796
503 	 0.972043010752688 	 1.13141426783479
504 	 1.02894542772861 	 1.16416353775553
505 	 1.00197097294392 	 1.16645807259074
506 	 1.00840486409156 	 1.17626199415936
507 	 1.01028551161553 	 1.1883604505632
BEST(tc= 0  ,Final return:  1.1883604505632
------------------
