------------------
Parameters [tc: 0 ]
day	 Daily Return	 Total return
1 	 0.973005398920216 	 0.973005398920216
2 	 1.00184956843403 	 0.974805038992201
3 	 0.993230769230769 	 0.968206358728254
4 	 1.00247831474597 	 0.970605878824235
5 	 0.997527812113721 	 0.968206358728254
6 	 0.990706319702602 	 0.959208158368326
7 	 0.99249530956848 	 0.952009598080384
8 	 1.00504095778198 	 0.956808638272345
9 	 1.02633228840125 	 0.982003599280144
10 	 1 	 0.982003599280144
11 	 0.99083689676237 	 0.973005398920216
12 	 0.995067817509248 	 0.968206358728254
13 	 0.980793060718711 	 0.949610077984403
14 	 0.983575489576753 	 0.934013197360528
15 	 0.992292870905588 	 0.926814637072585
16 	 0.975404530744337 	 0.904019196160768
17 	 1 	 0.904019196160768
18 	 1.02521566025216 	 0.926814637072585
19 	 0.987702265372168 	 0.915416916616676
20 	 1 	 0.915416916616676
21 	 0.99213630406291 	 0.908218356328734
22 	 1.00528401585205 	 0.913017396520695
23 	 1 	 0.913017396520695
24 	 0.954664914586071 	 0.871625674865027
25 	 1.00550584996559 	 0.876424715056988
26 	 1.02121834360027 	 0.895020995800839
27 	 1.0073726541555 	 0.901619676064787
28 	 1 	 0.901619676064787
29 	 1 	 0.901619676064787
30 	 1 	 0.901619676064787
31 	 1 	 0.901619676064787
32 	 1 	 0.901619676064787
33 	 1 	 0.901619676064787
34 	 1 	 0.901619676064787
35 	 1.01264138389887 	 0.913017396520695
36 	 1 	 0.913017396520695
37 	 1.00525624178712 	 0.917816436712657
38 	 0.992156862745098 	 0.910617876424715
39 	 1 	 0.910617876424715
40 	 1.01251646903821 	 0.922015596880624
41 	 1.00260247234873 	 0.924415116976605
42 	 1.00259571706684 	 0.926814637072585
43 	 1.00776699029126 	 0.934013197360528
44 	 1.01220295439949 	 0.945410917816436
45 	 1.00444162436548 	 0.949610077984403
46 	 1 	 0.949610077984403
47 	 0.997473152242577 	 0.947210557888422
48 	 0.990500316656112 	 0.938212357528494
49 	 0.992966751918159 	 0.931613677264547
50 	 0.992273019961365 	 0.924415116976605
51 	 1.01232965606749 	 0.935812837432514
52 	 1.01730769230769 	 0.952009598080384
53 	 1.00252047889099 	 0.954409118176365
54 	 1.00251414204903 	 0.956808638272346
55 	 1.0025078369906 	 0.959208158368327
56 	 0.975609756097561 	 0.935812837432514
57 	 0.992948717948718 	 0.929214157168566
58 	 0.997417688831504 	 0.926814637072586
59 	 1.00258899676375 	 0.929214157168566
60 	 1.00516462233699 	 0.934013197360528
61 	 0.997430956968529 	 0.931613677264547
62 	 1 	 0.931613677264547
63 	 0.997424339987122 	 0.929214157168566
64 	 1.0025823111685 	 0.931613677264547
65 	 1 	 0.931613677264547
66 	 1.01223438506117 	 0.943011397720456
67 	 0.997455470737913 	 0.940611877624475
68 	 0.994897959183674 	 0.935812837432514
69 	 1.01987179487179 	 0.954409118176365
70 	 1.00502828409805 	 0.959208158368326
71 	 1.01188242651657 	 0.970605878824235
72 	 0.997527812113721 	 0.968206358728254
73 	 1 	 0.968206358728254
74 	 1 	 0.968206358728254
75 	 0.962205700123916 	 0.931613677264547
76 	 1.00708306503542 	 0.938212357528494
77 	 1.01470588235294 	 0.952009598080384
78 	 0.988027725267801 	 0.940611877624475
79 	 1 	 0.940611877624475
80 	 1.01466836734694 	 0.954409118176365
81 	 1 	 0.954409118176365
82 	 0.990571967316153 	 0.945410917816437
83 	 1.01459390862944 	 0.959208158368326
84 	 0.975609756097561 	 0.935812837432513
85 	 1.01025641025641 	 0.945410917816436
86 	 0.99492385786802 	 0.940611877624475
87 	 0.978316326530612 	 0.920215956808638
88 	 0.986962190352021 	 0.908218356328734
89 	 0.985468956406869 	 0.89502099580084
90 	 1.01474530831099 	 0.908218356328734
91 	 1.00792602377807 	 0.915416916616677
92 	 0.99475753604194 	 0.910617876424715
93 	 1.01251646903821 	 0.922015596880624
94 	 0.998048145738452 	 0.920215956808638
95 	 0.977183833116037 	 0.899220155968806
96 	 1.00800533689126 	 0.906418716256749
97 	 1.03044341495698 	 0.934013197360528
98 	 0.977520873474631 	 0.913017396520696
99 	 0.969776609724047 	 0.885422915416917
100 	 1.00813008130081 	 0.892621475704859
101 	 0.966397849462366 	 0.862627474505099
102 	 1.00556328233658 	 0.867426514697061
103 	 1.01590594744122 	 0.88122375524895
104 	 1.0074880871341 	 0.887822435512898
105 	 1.01283783783784 	 0.899220155968806
106 	 0.981987991994663 	 0.883023395320936
107 	 0.987092391304348 	 0.871625674865027
108 	 1.00550584996559 	 0.876424715056989
109 	 1.00273785078713 	 0.878824235152969
110 	 0.984300341296928 	 0.86502699460108
111 	 1.00485436893204 	 0.869226154769046
112 	 0.995169082125604 	 0.86502699460108
113 	 1.01040221914008 	 0.874025194961008
114 	 1.00549073438572 	 0.878824235152969
115 	 1.00750853242321 	 0.885422915416917
116 	 1 	 0.885422915416917
117 	 1 	 0.885422915416917
118 	 1.04132791327913 	 0.922015596880624
119 	 1.01496421600521 	 0.935812837432514
120 	 1.00769230769231 	 0.943011397720456
121 	 0.997455470737913 	 0.940611877624475
122 	 0.997448979591837 	 0.938212357528494
123 	 1.01214833759591 	 0.949610077984403
124 	 0.990524320909665 	 0.940611877624475
125 	 1.00701530612245 	 0.947210557888422
126 	 0.995566814439519 	 0.943011397720456
127 	 1.00954198473282 	 0.952009598080384
128 	 0.993068683049779 	 0.945410917816437
129 	 1.00444162436548 	 0.949610077984403
130 	 1.00758054327227 	 0.956808638272346
131 	 0.927899686520376 	 0.887822435512898
132 	 1 	 0.887822435512898
133 	 1.00540540540541 	 0.892621475704859
134 	 1.00739247311828 	 0.899220155968806
135 	 1.0126751167445 	 0.910617876424715
136 	 1.00790513833992 	 0.917816436712658
137 	 1.01241830065359 	 0.929214157168566
138 	 1.01226597805036 	 0.940611877624475
139 	 0.992984693877551 	 0.934013197360528
140 	 0.992292870905588 	 0.926814637072586
141 	 1.00258899676375 	 0.929214157168566
142 	 0.997417688831504 	 0.926814637072586
143 	 1.00517799352751 	 0.931613677264547
144 	 0.997424339987122 	 0.929214157168566
145 	 1.0025823111685 	 0.931613677264547
146 	 1.00450740502254 	 0.935812837432514
147 	 0.998076923076923 	 0.934013197360528
148 	 1.00449582530507 	 0.938212357528495
149 	 1.01726342710997 	 0.954409118176365
150 	 1.06976744186047 	 1.02099580083983
151 	 1.06933019976498 	 1.09178164367127
152 	 1.06978021978022 	 1.16796640671866
153 	 1.0688238315357 	 1.24835032993401
154 	 1.06967803940413 	 1.33533293341332
155 	 1.06873315363881 	 1.42711457708458
156 	 1.00168137873056 	 1.42951409718056
157 	 1.0096516995384 	 1.44331133773245
158 	 0.99501246882793 	 1.43611277744451
159 	 1.06892230576441 	 1.53509298140372
160 	 1.06838608831575 	 1.64007198560288
161 	 1.07022677395757 	 1.75524895020996
162 	 0.995898838004101 	 1.74805038992202
163 	 0.930679478380233 	 1.62687462507499
164 	 1.05199115044248 	 1.71145770845831
165 	 1.02418506834911 	 1.75284943011398
166 	 1.06947296372348 	 1.874625074985
167 	 1.00352 	 1.88122375524895
168 	 0.930484693877551 	 1.750449910018
169 	 0.988348183687457 	 1.73005398920216
170 	 0.997226074895978 	 1.7252549490102
171 	 0.938803894297636 	 1.61967606478704
172 	 1.06925925925926 	 1.73185362927415
173 	 1.02251472116384 	 1.77084583083383
174 	 1.03116531165312 	 1.82603479304139
175 	 1 	 1.82603479304139
176 	 1.01281208935611 	 1.84943011397721
177 	 1.0593577684074 	 1.95920815836833
178 	 1.0012247397428 	 1.96160767846431
179 	 0.963608562691131 	 1.89022195560888
180 	 1.02507140590289 	 1.9376124775045
181 	 1.01578947368421 	 1.96820635872826
182 	 0.996647363608656 	 1.96160767846431
183 	 0.988990825688073 	 1.94001199760048
184 	 1.00247371675943 	 1.94481103779244
185 	 1.01819864281308 	 1.98020395920816
186 	 0.992729475916389 	 1.96580683863228
187 	 1 	 1.96580683863228
188 	 0.979554470552334 	 1.9256148770246
189 	 0.981619937694704 	 1.89022195560888
190 	 0.975245953665503 	 1.84343131373725
191 	 0.985681744223885 	 1.81703659268146
192 	 1.02344007923407 	 1.85962807438512
193 	 0.98741935483871 	 1.83623275344931
194 	 1.06925841228357 	 1.96340731853629
195 	 1.04827375496486 	 2.05818836232754
196 	 1.00466336345089 	 2.06778644271146
197 	 1.00232085871773 	 2.07258548290342
198 	 1.06946454413893 	 2.21655668866227
199 	 1.0192151556157 	 2.25914817036593
200 	 0.930961232076474 	 2.10317936412718
201 	 0.954934398174558 	 2.00839832033593
202 	 1.01194743130227 	 2.03239352129574
203 	 1.04191263282172 	 2.11757648470306
204 	 0.989801699716714 	 2.09598080383923
205 	 0.940183171150544 	 1.97060587882424
206 	 0.990563165905632 	 1.95200959808039
207 	 1.0119852489244 	 1.9754049190162
208 	 1.00971758275129 	 1.99460107978404
209 	 1 	 1.99460107978404
210 	 0.990375939849624 	 1.9754049190162
211 	 0.991800789553598 	 1.95920815836833
212 	 0.964788732394366 	 1.89022195560888
213 	 0.975245953665503 	 1.84343131373725
214 	 1.01789781972014 	 1.87642471505699
215 	 1.0099104859335 	 1.89502099580084
216 	 0.974992086103197 	 1.84763047390522
217 	 0.975974025974026 	 1.80323935212957
218 	 0.990685296074518 	 1.78644271145771
219 	 1.02384150436535 	 1.82903419316137
220 	 1.02066251229911 	 1.86682663467307
221 	 0.975899742930591 	 1.82183563287343
222 	 0.980572933816266 	 1.78644271145771
223 	 0.984217595701813 	 1.75824835032993
224 	 0.975776185602184 	 1.71565686862628
225 	 1 	 1.71565686862628
226 	 1.02762237762238 	 1.7630473905219
227 	 0.991833957128275 	 1.74865026994601
228 	 1 	 1.74865026994601
229 	 0.997255574614065 	 1.74385122975405
230 	 1.06914344685243 	 1.86442711457708
231 	 1.002574002574 	 1.86922615476905
232 	 0.986200256739409 	 1.84343131373725
233 	 0.976895541815815 	 1.80083983203359
234 	 0.986675549633578 	 1.77684463107379
235 	 1.00540175557056 	 1.78644271145771
236 	 1.02384150436535 	 1.82903419316137
237 	 0.994752377828796 	 1.81943611277744
238 	 0.987141444114738 	 1.79604079184163
239 	 1 	 1.79604079184163
240 	 1.06980627922512 	 1.92141571685663
241 	 1.03808929128942 	 1.99460107978404
242 	 1.00330827067669 	 2.00119976004799
243 	 0.960131894484412 	 1.92141571685663
244 	 1.00343428036216 	 1.92801439712058
245 	 1.00248911014312 	 1.93281343731254
